Protein Group,Protein ID,Accession,Significance,Coverage (%),#Peptides,#Unique,PTM,S1_0 Area,S1_075 Area,S1_150 Area,S1_225 Area,S1_3 Area,S1_375 Area,S1_450 Area,S1_525 Area,S1_6 Area,S1_620 Area,S1_0 Area (top-3 peptides),S1_075 Area (top-3 peptides),S1_150 Area (top-3 peptides),S1_225 Area (top-3 peptides),S1_3 Area (top-3 peptides),S1_375 Area (top-3 peptides),S1_450 Area (top-3 peptides),S1_525 Area (top-3 peptides),S1_6 Area (top-3 peptides),S1_620 Area (top-3 peptides),Sample Profile (Ratio),0 Area,075 Area,150 Area,225 Area,3 Area,375 Area,450 Area,525 Area,6 Area,620 Area,0 Area (top-3 peptides),075 Area (top-3 peptides),150 Area (top-3 peptides),225 Area (top-3 peptides),3 Area (top-3 peptides),375 Area (top-3 peptides),450 Area (top-3 peptides),525 Area (top-3 peptides),6 Area (top-3 peptides),620 Area (top-3 peptides),Group Profile (Ratio),Avg. Mass,Description
148,337,Q6ZRS2|SRCAP_HUMAN,2.85,0,1,1,Carbamidomethylation,2.9378E3,3.8468E3,3.4235E3,4.6392E3,3.1249E3,2.5333E3,2.9771E3,3.2569E3,3.0343E3,5.0091E3,2.9378E3,3.8468E3,3.4235E3,4.6392E3,3.1249E3,2.5333E3,2.9771E3,3.2569E3,3.0343E3,5.0091E3,1.00:1.31:1.17:1.58:1.06:0.86:1.01:1.11:1.03:1.71,2.9378E3,3.8468E3,3.4235E3,4.6392E3,3.1249E3,2.5333E3,2.9771E3,3.2569E3,3.0343E3,5.0091E3,2.9378E3,3.8468E3,3.4235E3,4.6392E3,3.1249E3,2.5333E3,2.9771E3,3.2569E3,3.0343E3,5.0091E3,1.00:1.31:1.17:1.58:1.06:0.86:1.01:1.11:1.03:1.71,343555,Helicase SRCAP OS=Homo sapiens OX=9606 GN=SRCAP PE=1 SV=3
133,178,P07225|PROS_HUMAN,2.63,3,2,2,,2.2852E3,3.0571E3,3.0678E3,2.8189E3,2.8166E3,3.0878E3,3.1284E3,2.7656E3,3.1796E3,3.5166E3,2.2852E3,3.0571E3,3.0678E3,2.8189E3,2.8166E3,3.0878E3,3.1284E3,2.7656E3,3.1796E3,3.5166E3,1.00:1.34:1.34:1.23:1.23:1.35:1.37:1.21:1.39:1.54,2.2852E3,3.0571E3,3.0678E3,2.8189E3,2.8166E3,3.0878E3,3.1284E3,2.7656E3,3.1796E3,3.5166E3,2.2852E3,3.0571E3,3.0678E3,2.8189E3,2.8166E3,3.0878E3,3.1284E3,2.7656E3,3.1796E3,3.5166E3,1.00:1.34:1.34:1.23:1.23:1.35:1.37:1.21:1.39:1.54,75123,Vitamin K-dependent protein S OS=Homo sapiens OX=9606 GN=PROS1 PE=1 SV=1
172,349,P23634|AT2B4_HUMAN,2.58,1,1,1,Oxidation (M),4.2255E3,5.4229E3,4.4777E3,3.5494E3,4.2406E3,3.3501E3,3.5928E3,2.4349E3,2.7241E3,2.5839E3,4.2255E3,5.4229E3,4.4777E3,3.5494E3,4.2406E3,3.3501E3,3.5928E3,2.4349E3,2.7241E3,2.5839E3,1.00:1.28:1.06:0.84:1.00:0.79:0.85:0.58:0.64:0.61,4.2255E3,5.4229E3,4.4777E3,3.5494E3,4.2406E3,3.3501E3,3.5928E3,2.4349E3,2.7241E3,2.5839E3,4.2255E3,5.4229E3,4.4777E3,3.5494E3,4.2406E3,3.3501E3,3.5928E3,2.4349E3,2.7241E3,2.5839E3,1.00:1.28:1.06:0.84:1.00:0.79:0.85:0.58:0.64:0.61,137920,Plasma membrane calcium-transporting ATPase 4 OS=Homo sapiens OX=9606 GN=ATP2B4 PE=1 SV=2
82,90,A0A0C4DH42|HV366_HUMAN,2.52,39,4,1,Carbamidomethylation; Oxidation (M); Iodination,7.5055E3,8.8909E3,7.1512E3,8.625E3,8.5608E3,9.1215E3,9.7397E3,9.6297E3,8.2276E3,9.1352E3,7.5055E3,8.8909E3,7.1512E3,8.625E3,8.5608E3,9.1215E3,9.7397E3,9.6297E3,8.2276E3,9.1352E3,1.00:1.18:0.95:1.15:1.14:1.22:1.30:1.28:1.10:1.22,7.5055E3,8.8909E3,7.1512E3,8.625E3,8.5608E3,9.1215E3,9.7397E3,9.6297E3,8.2276E3,9.1352E3,7.5055E3,8.8909E3,7.1512E3,8.625E3,8.5608E3,9.1215E3,9.7397E3,9.6297E3,8.2276E3,9.1352E3,1.00:1.18:0.95:1.15:1.14:1.22:1.30:1.28:1.10:1.22,12698,Immunoglobulin heavy variable 3-66 OS=Homo sapiens OX=9606 GN=IGHV3-66 PE=3 SV=1
155,313,Q8WXH0|SYNE2_HUMAN,2.47,0,1,1,,4.6241E3,5.9763E3,5.0697E3,7.2505E3,9.653E3,1.0009E4,1.0048E4,9.5563E3,9.1355E3,1.0017E4,4.6241E3,5.9763E3,5.0697E3,7.2505E3,9.653E3,1.0009E4,1.0048E4,9.5563E3,9.1355E3,1.0017E4,1.00:1.29:1.10:1.57:2.09:2.16:2.17:2.07:1.98:2.17,4.6241E3,5.9763E3,5.0697E3,7.2505E3,9.653E3,1.0009E4,1.0048E4,9.5563E3,9.1355E3,1.0017E4,4.6241E3,5.9763E3,5.0697E3,7.2505E3,9.653E3,1.0009E4,1.0048E4,9.5563E3,9.1355E3,1.0017E4,1.00:1.29:1.10:1.57:2.09:2.16:2.17:2.07:1.98:2.17,796457,Nesprin-2 OS=Homo sapiens OX=9606 GN=SYNE2 PE=1 SV=3
154,303,Q9BZF1|OSBL8_HUMAN,2.32,2,1,1,Oxidation (M),3.2175E3,3.1051E3,2.9903E3,3.0539E3,4.8389E3,5.5772E3,6.3386E3,6.0511E3,5.0216E3,4.0107E3,3.2175E3,3.1051E3,2.9903E3,3.0539E3,4.8389E3,5.5772E3,6.3386E3,6.0511E3,5.0216E3,4.0107E3,1.00:0.97:0.93:0.95:1.50:1.73:1.97:1.88:1.56:1.25,3.2175E3,3.1051E3,2.9903E3,3.0539E3,4.8389E3,5.5772E3,6.3386E3,6.0511E3,5.0216E3,4.0107E3,3.2175E3,3.1051E3,2.9903E3,3.0539E3,4.8389E3,5.5772E3,6.3386E3,6.0511E3,5.0216E3,4.0107E3,1.00:0.97:0.93:0.95:1.50:1.73:1.97:1.88:1.56:1.25,101196,Oxysterol-binding protein-related protein 8 OS=Homo sapiens OX=9606 GN=OSBPL8 PE=1 SV=3
24,23,P0DOX6|IGM_HUMAN,2.30,33,18,1,Carbamidomethylation; Pyro-glu from Q; Iodination; Di-Iodination,3.8261E3,4.7693E3,3.4265E3,4.4346E3,5.7088E3,7.1335E3,6.3885E3,6.599E3,5.3385E3,5.2768E3,3.8261E3,4.7693E3,3.4265E3,4.4346E3,5.7088E3,7.1335E3,6.3885E3,6.599E3,5.3385E3,5.2768E3,1.00:1.25:0.90:1.16:1.49:1.86:1.67:1.72:1.40:1.38,3.8261E3,4.7693E3,3.4265E3,4.4346E3,5.7088E3,7.1335E3,6.3885E3,6.599E3,5.3385E3,5.2768E3,3.8261E3,4.7693E3,3.4265E3,4.4346E3,5.7088E3,7.1335E3,6.3885E3,6.599E3,5.3385E3,5.2768E3,1.00:1.25:0.90:1.16:1.49:1.86:1.67:1.72:1.40:1.38,63486,Immunoglobulin mu heavy chain OS=Homo sapiens OX=9606 PE=1 SV=2
131,246,P02743|SAMP_HUMAN,2.29,4,1,1,,1.3527E3,1.5789E3,1.572E3,2.0793E3,1.8944E3,2.287E3,2.4351E3,1.4445E3,1.6611E3,2.0483E3,1.3527E3,1.5789E3,1.572E3,2.0793E3,1.8944E3,2.287E3,2.4351E3,1.4445E3,1.6611E3,2.0483E3,1.00:1.17:1.16:1.54:1.40:1.69:1.80:1.07:1.23:1.51,1.3527E3,1.5789E3,1.572E3,2.0793E3,1.8944E3,2.287E3,2.4351E3,1.4445E3,1.6611E3,2.0483E3,1.3527E3,1.5789E3,1.572E3,2.0793E3,1.8944E3,2.287E3,2.4351E3,1.4445E3,1.6611E3,2.0483E3,1.00:1.17:1.16:1.54:1.40:1.69:1.80:1.07:1.23:1.51,25387,Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2
138,271,Q9HCJ0|TNR6C_HUMAN,2.26,0,1,1,,2.7856E4,1.8119E4,2.1313E4,3.2269E4,1.906E4,1.791E4,1.5565E4,2.0104E4,1.8805E4,1.622E4,2.7856E4,1.8119E4,2.1313E4,3.2269E4,1.906E4,1.791E4,1.5565E4,2.0104E4,1.8805E4,1.622E4,1.00:0.65:0.77:1.16:0.68:0.64:0.56:0.72:0.68:0.58,2.7856E4,1.8119E4,2.1313E4,3.2269E4,1.906E4,1.791E4,1.5565E4,2.0104E4,1.8805E4,1.622E4,2.7856E4,1.8119E4,2.1313E4,3.2269E4,1.906E4,1.791E4,1.5565E4,2.0104E4,1.8805E4,1.622E4,1.00:0.65:0.77:1.16:0.68:0.64:0.56:0.72:0.68:0.58,175964,Trinucleotide repeat-containing gene 6C protein OS=Homo sapiens OX=9606 GN=TNRC6C PE=1 SV=3
83,84,P01742|HV169_HUMAN,2.21,26,4,1,Carbamidomethylation; Pyro-glu from Q,2.1128E3,2.0787E3,1.8362E3,1.6876E3,2.9007E3,3.4225E3,2.2746E3,3.3877E3,2.4931E3,2.7868E3,2.1128E3,2.0787E3,1.8362E3,1.6876E3,2.9007E3,3.4225E3,2.2746E3,3.3877E3,2.4931E3,2.7868E3,1.00:0.98:0.87:0.80:1.37:1.62:1.08:1.60:1.18:1.32,2.1128E3,2.0787E3,1.8362E3,1.6876E3,2.9007E3,3.4225E3,2.2746E3,3.3877E3,2.4931E3,2.7868E3,2.1128E3,2.0787E3,1.8362E3,1.6876E3,2.9007E3,3.4225E3,2.2746E3,3.3877E3,2.4931E3,2.7868E3,1.00:0.98:0.87:0.80:1.37:1.62:1.08:1.60:1.18:1.32,12659,Immunoglobulin heavy variable 1-69 OS=Homo sapiens OX=9606 GN=IGHV1-69 PE=1 SV=2
111,121,P01031|CO5_HUMAN,2.16,1,1,1,,2.3671E3,3.3088E3,2.4118E3,3.2796E3,3.7163E3,4.3577E3,4.7438E3,4.4952E3,4.1278E3,4.5517E3,2.3671E3,3.3088E3,2.4118E3,3.2796E3,3.7163E3,4.3577E3,4.7438E3,4.4952E3,4.1278E3,4.5517E3,1.00:1.40:1.02:1.39:1.57:1.84:2.00:1.90:1.74:1.92,2.3671E3,3.3088E3,2.4118E3,3.2796E3,3.7163E3,4.3577E3,4.7438E3,4.4952E3,4.1278E3,4.5517E3,2.3671E3,3.3088E3,2.4118E3,3.2796E3,3.7163E3,4.3577E3,4.7438E3,4.4952E3,4.1278E3,4.5517E3,1.00:1.40:1.02:1.39:1.57:1.84:2.00:1.90:1.74:1.92,188304,Complement C5 OS=Homo sapiens OX=9606 GN=C5 PE=1 SV=4
171,334,Q6ZQQ6|WDR87_HUMAN,2.15,0,1,1,,1.6352E3,1.6568E3,1.073E3,1.2115E3,1.3495E3,1.6406E3,2.041E3,1.891E3,1.4307E3,1.1895E3,1.6352E3,1.6568E3,1.073E3,1.2115E3,1.3495E3,1.6406E3,2.041E3,1.891E3,1.4307E3,1.1895E3,1.00:1.01:0.66:0.74:0.83:1.00:1.25:1.16:0.87:0.73,1.6352E3,1.6568E3,1.073E3,1.2115E3,1.3495E3,1.6406E3,2.041E3,1.891E3,1.4307E3,1.1895E3,1.6352E3,1.6568E3,1.073E3,1.2115E3,1.3495E3,1.6406E3,2.041E3,1.891E3,1.4307E3,1.1895E3,1.00:1.01:0.66:0.74:0.83:1.00:1.25:1.16:0.87:0.73,333185,WD repeat-containing protein 87 OS=Homo sapiens OX=9606 GN=WDR87 PE=1 SV=3
12,56,P01834|IGKC_HUMAN,2.12,89,14,1,Carbamidomethylation; Iodination; Di-Iodination,1.1914E5,1.6821E5,1.3199E5,1.4676E5,1.5953E5,1.7079E5,1.6903E5,1.568E5,1.4376E5,1.5335E5,1.1914E5,1.6821E5,1.3199E5,1.4676E5,1.5953E5,1.7079E5,1.6903E5,1.568E5,1.4376E5,1.5335E5,1.00:1.41:1.11:1.23:1.34:1.43:1.42:1.32:1.21:1.29,1.1914E5,1.6821E5,1.3199E5,1.4676E5,1.5953E5,1.7079E5,1.6903E5,1.568E5,1.4376E5,1.5335E5,1.1914E5,1.6821E5,1.3199E5,1.4676E5,1.5953E5,1.7079E5,1.6903E5,1.568E5,1.4376E5,1.5335E5,1.00:1.41:1.11:1.23:1.34:1.43:1.42:1.32:1.21:1.29,11765,Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2
136,251,P05156|CFAI_HUMAN,2.12,2,1,1,,1.0767E3,1.1101E3,7.604E2,1.1041E3,1.3451E3,1.529E3,1.3678E3,1.3876E3,1.2389E3,1.0329E3,1.0767E3,1.1101E3,7.604E2,1.1041E3,1.3451E3,1.529E3,1.3678E3,1.3876E3,1.2389E3,1.0329E3,1.00:1.03:0.71:1.03:1.25:1.42:1.27:1.29:1.15:0.96,1.0767E3,1.1101E3,7.604E2,1.1041E3,1.3451E3,1.529E3,1.3678E3,1.3876E3,1.2389E3,1.0329E3,1.0767E3,1.1101E3,7.604E2,1.1041E3,1.3451E3,1.529E3,1.3678E3,1.3876E3,1.2389E3,1.0329E3,1.00:1.03:0.71:1.03:1.25:1.42:1.27:1.29:1.15:0.96,65750,Complement factor I OS=Homo sapiens OX=9606 GN=CFI PE=1 SV=2
132,263,P52848|NDST1_HUMAN,2.09,1,1,1,,6.8832E4,7.2772E4,6.0947E4,6.1834E4,6.4395E4,5.7846E4,4.7796E4,4.707E4,3.9858E4,4.3224E4,6.8832E4,7.2772E4,6.0947E4,6.1834E4,6.4395E4,5.7846E4,4.7796E4,4.707E4,3.9858E4,4.3224E4,1.00:1.06:0.89:0.90:0.94:0.84:0.69:0.68:0.58:0.63,6.8832E4,7.2772E4,6.0947E4,6.1834E4,6.4395E4,5.7846E4,4.7796E4,4.707E4,3.9858E4,4.3224E4,6.8832E4,7.2772E4,6.0947E4,6.1834E4,6.4395E4,5.7846E4,4.7796E4,4.707E4,3.9858E4,4.3224E4,1.00:1.06:0.89:0.90:0.94:0.84:0.69:0.68:0.58:0.63,100868,Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1 OS=Homo sapiens OX=9606 GN=NDST1 PE=1 SV=1
51,61,P02042|HBD_HUMAN,2.06,56,9,1,Oxidation (M); Iodination,9.021E2,1.2316E3,1.1331E3,1.268E3,1.505E3,1.8045E3,1.7421E3,1.7275E3,1.5221E3,1.6839E3,9.021E2,1.2316E3,1.1331E3,1.268E3,1.505E3,1.8045E3,1.7421E3,1.7275E3,1.5221E3,1.6839E3,1.00:1.37:1.26:1.41:1.67:2.00:1.93:1.91:1.69:1.87,9.021E2,1.2316E3,1.1331E3,1.268E3,1.505E3,1.8045E3,1.7421E3,1.7275E3,1.5221E3,1.6839E3,9.021E2,1.2316E3,1.1331E3,1.268E3,1.505E3,1.8045E3,1.7421E3,1.7275E3,1.5221E3,1.6839E3,1.00:1.37:1.26:1.41:1.67:2.00:1.93:1.91:1.69:1.87,16055,Hemoglobin subunit delta OS=Homo sapiens OX=9606 GN=HBD PE=1 SV=2
115,165,O95445|APOM_HUMAN,2.06,9,2,2,Carbamidomethylation,5.1711E3,6.5507E3,5.7922E3,6.5859E3,6.5206E3,6.5918E3,6.7007E3,6.4016E3,6.8955E3,6.2544E3,5.1711E3,6.5507E3,5.7922E3,6.5859E3,6.5206E3,6.5918E3,6.7007E3,6.4016E3,6.8955E3,6.2544E3,1.00:1.27:1.12:1.27:1.26:1.27:1.30:1.24:1.33:1.21,5.1711E3,6.5507E3,5.7922E3,6.5859E3,6.5206E3,6.5918E3,6.7007E3,6.4016E3,6.8955E3,6.2544E3,5.1711E3,6.5507E3,5.7922E3,6.5859E3,6.5206E3,6.5918E3,6.7007E3,6.4016E3,6.8955E3,6.2544E3,1.00:1.27:1.12:1.27:1.26:1.27:1.30:1.24:1.33:1.21,21253,Apolipoprotein M OS=Homo sapiens OX=9606 GN=APOM PE=1 SV=2
125,170,P01701|LV151_HUMAN,2.01,28,2,2,Pyro-glu from Q,1.061E4,1.4321E4,1.1992E4,1.3086E4,1.3703E4,1.2867E4,1.46E4,1.2681E4,1.3123E4,1.2817E4,1.061E4,1.4321E4,1.1992E4,1.3086E4,1.3703E4,1.2867E4,1.46E4,1.2681E4,1.3123E4,1.2817E4,1.00:1.35:1.13:1.23:1.29:1.21:1.38:1.20:1.24:1.21,1.061E4,1.4321E4,1.1992E4,1.3086E4,1.3703E4,1.2867E4,1.46E4,1.2681E4,1.3123E4,1.2817E4,1.061E4,1.4321E4,1.1992E4,1.3086E4,1.3703E4,1.2867E4,1.46E4,1.2681E4,1.3123E4,1.2817E4,1.00:1.35:1.13:1.23:1.29:1.21:1.38:1.20:1.24:1.21,12249,Immunoglobulin lambda variable 1-51 OS=Homo sapiens OX=9606 GN=IGLV1-51 PE=1 SV=2
99,144,A0A0J9YVY3|HV741_HUMAN,1.97,20,2,1,Carbamidomethylation; Pyro-glu from Q,3.1165E3,2.1921E3,1.8186E3,2.0223E3,2.8565E3,3.4772E3,2.7125E3,3.0817E3,2.5341E3,2.252E3,3.1165E3,2.1921E3,1.8186E3,2.0223E3,2.8565E3,3.4772E3,2.7125E3,3.0817E3,2.5341E3,2.252E3,1.00:0.70:0.58:0.65:0.92:1.12:0.87:0.99:0.81:0.72,3.1165E3,2.1921E3,1.8186E3,2.0223E3,2.8565E3,3.4772E3,2.7125E3,3.0817E3,2.5341E3,2.252E3,3.1165E3,2.1921E3,1.8186E3,2.0223E3,2.8565E3,3.4772E3,2.7125E3,3.0817E3,2.5341E3,2.252E3,1.00:0.70:0.58:0.65:0.92:1.12:0.87:0.99:0.81:0.72,12849,Immunoglobulin heavy variable 7-4-1 OS=Homo sapiens OX=9606 GN=IGHV7-4-1 PE=3 SV=1
191,395,P78371|TCPB_HUMAN,1.95,2,1,1,,7.1593E3,4.217E3,4.5028E3,4.9108E3,6.5875E3,6.2615E3,5.4677E3,6.1408E3,6.4774E3,5.5295E3,7.1593E3,4.217E3,4.5028E3,4.9108E3,6.5875E3,6.2615E3,5.4677E3,6.1408E3,6.4774E3,5.5295E3,1.00:0.59:0.63:0.69:0.92:0.87:0.76:0.86:0.90:0.77,7.1593E3,4.217E3,4.5028E3,4.9108E3,6.5875E3,6.2615E3,5.4677E3,6.1408E3,6.4774E3,5.5295E3,7.1593E3,4.217E3,4.5028E3,4.9108E3,6.5875E3,6.2615E3,5.4677E3,6.1408E3,6.4774E3,5.5295E3,1.00:0.59:0.63:0.69:0.92:0.87:0.76:0.86:0.90:0.77,57488,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4
149,351,P46100|ATRX_HUMAN,1.95,0,1,1,,2.0292E3,3.136E3,2.0127E3,2.2966E3,2.1334E3,2.458E3,2.3226E3,2.1633E3,1.7778E3,1.647E3,2.0292E3,3.136E3,2.0127E3,2.2966E3,2.1334E3,2.458E3,2.3226E3,2.1633E3,1.7778E3,1.647E3,1.00:1.55:0.99:1.13:1.05:1.21:1.14:1.07:0.88:0.81,2.0292E3,3.136E3,2.0127E3,2.2966E3,2.1334E3,2.458E3,2.3226E3,2.1633E3,1.7778E3,1.647E3,2.0292E3,3.136E3,2.0127E3,2.2966E3,2.1334E3,2.458E3,2.3226E3,2.1633E3,1.7778E3,1.647E3,1.00:1.55:0.99:1.13:1.05:1.21:1.14:1.07:0.88:0.81,282584,Transcriptional regulator ATRX OS=Homo sapiens OX=9606 GN=ATRX PE=1 SV=5
160,427,P56192|SYMC_HUMAN,1.93,1,1,1,,8.2169E3,9.6719E3,6.905E3,6.1958E3,6.2286E3,6.0868E3,6.2472E3,6.3494E3,5.8779E3,5.7315E3,8.2169E3,9.6719E3,6.905E3,6.1958E3,6.2286E3,6.0868E3,6.2472E3,6.3494E3,5.8779E3,5.7315E3,1.00:1.18:0.84:0.75:0.76:0.74:0.76:0.77:0.72:0.70,8.2169E3,9.6719E3,6.905E3,6.1958E3,6.2286E3,6.0868E3,6.2472E3,6.3494E3,5.8779E3,5.7315E3,8.2169E3,9.6719E3,6.905E3,6.1958E3,6.2286E3,6.0868E3,6.2472E3,6.3494E3,5.8779E3,5.7315E3,1.00:1.18:0.84:0.75:0.76:0.74:0.76:0.77:0.72:0.70,101116,Methionine--tRNA ligase  cytoplasmic OS=Homo sapiens OX=9606 GN=MARS1 PE=1 SV=2
180,406,Q5CZC0|FSIP2_HUMAN,1.93,0,1,1,,8.2169E3,9.6719E3,6.905E3,6.1958E3,6.2286E3,6.0868E3,6.2472E3,6.3494E3,5.8779E3,5.7315E3,8.2169E3,9.6719E3,6.905E3,6.1958E3,6.2286E3,6.0868E3,6.2472E3,6.3494E3,5.8779E3,5.7315E3,1.00:1.18:0.84:0.75:0.76:0.74:0.76:0.77:0.72:0.70,8.2169E3,9.6719E3,6.905E3,6.1958E3,6.2286E3,6.0868E3,6.2472E3,6.3494E3,5.8779E3,5.7315E3,8.2169E3,9.6719E3,6.905E3,6.1958E3,6.2286E3,6.0868E3,6.2472E3,6.3494E3,5.8779E3,5.7315E3,1.00:1.18:0.84:0.75:0.76:0.74:0.76:0.77:0.72:0.70,780624,Fibrous sheath-interacting protein 2 OS=Homo sapiens OX=9606 GN=FSIP2 PE=2 SV=4
184,331,A6NKD9|CC85C_HUMAN,1.85,3,1,1,,3.3894E4,5.6038E4,4.0981E4,5.5129E4,4.4192E4,5.8618E4,6.2224E4,4.8752E4,4.8449E4,4.6961E4,3.3894E4,5.6038E4,4.0981E4,5.5129E4,4.4192E4,5.8618E4,6.2224E4,4.8752E4,4.8449E4,4.6961E4,1.00:1.65:1.21:1.63:1.30:1.73:1.84:1.44:1.43:1.39,3.3894E4,5.6038E4,4.0981E4,5.5129E4,4.4192E4,5.8618E4,6.2224E4,4.8752E4,4.8449E4,4.6961E4,3.3894E4,5.6038E4,4.0981E4,5.5129E4,4.4192E4,5.8618E4,6.2224E4,4.8752E4,4.8449E4,4.6961E4,1.00:1.65:1.21:1.63:1.30:1.73:1.84:1.44:1.43:1.39,45210,Coiled-coil domain-containing protein 85C OS=Homo sapiens OX=9606 GN=CCDC85C PE=1 SV=1
140,176,Q5VST9|OBSCN_HUMAN,1.83,0,1,1,,4.6948E3,6.2157E3,6.1654E3,6.863E3,6.2867E3,6.3035E3,8.6126E3,6.4222E3,6.231E3,7.123E3,4.6948E3,6.2157E3,6.1654E3,6.863E3,6.2867E3,6.3035E3,8.6126E3,6.4222E3,6.231E3,7.123E3,1.00:1.32:1.31:1.46:1.34:1.34:1.83:1.37:1.33:1.52,4.6948E3,6.2157E3,6.1654E3,6.863E3,6.2867E3,6.3035E3,8.6126E3,6.4222E3,6.231E3,7.123E3,4.6948E3,6.2157E3,6.1654E3,6.863E3,6.2867E3,6.3035E3,8.6126E3,6.4222E3,6.231E3,7.123E3,1.00:1.32:1.31:1.46:1.34:1.34:1.83:1.37:1.33:1.52,868496,Obscurin OS=Homo sapiens OX=9606 GN=OBSCN PE=1 SV=3
168,332,P19440|GGT1_HUMAN,1.76,2,1,1,,1.8991E3,1.9243E3,1.565E3,1.3914E3,2.1367E3,1.6161E3,1.2576E3,1.603E3,1.7722E3,1.1811E3,1.8991E3,1.9243E3,1.565E3,1.3914E3,2.1367E3,1.6161E3,1.2576E3,1.603E3,1.7722E3,1.1811E3,1.00:1.01:0.82:0.73:1.13:0.85:0.66:0.84:0.93:0.62,1.8991E3,1.9243E3,1.565E3,1.3914E3,2.1367E3,1.6161E3,1.2576E3,1.603E3,1.7722E3,1.1811E3,1.8991E3,1.9243E3,1.565E3,1.3914E3,2.1367E3,1.6161E3,1.2576E3,1.603E3,1.7722E3,1.1811E3,1.00:1.01:0.82:0.73:1.13:0.85:0.66:0.84:0.93:0.62,61410,Glutathione hydrolase 1 proenzyme OS=Homo sapiens OX=9606 GN=GGT1 PE=1 SV=2
122,211,P49908|SEPP1_HUMAN,1.74,3,1,1,,1.0144E3,1.4622E3,1.1644E3,1.4411E3,1.5733E3,1.6078E3,1.6547E3,1.8257E3,1.5948E3,1.7219E3,1.0144E3,1.4622E3,1.1644E3,1.4411E3,1.5733E3,1.6078E3,1.6547E3,1.8257E3,1.5948E3,1.7219E3,1.00:1.44:1.15:1.42:1.55:1.59:1.63:1.80:1.57:1.70,1.0144E3,1.4622E3,1.1644E3,1.4411E3,1.5733E3,1.6078E3,1.6547E3,1.8257E3,1.5948E3,1.7219E3,1.0144E3,1.4622E3,1.1644E3,1.4411E3,1.5733E3,1.6078E3,1.6547E3,1.8257E3,1.5948E3,1.7219E3,1.00:1.44:1.15:1.42:1.55:1.59:1.63:1.80:1.57:1.70,43174,Selenoprotein P OS=Homo sapiens OX=9606 GN=SELENOP PE=1 SV=3
76,113,P0DP09|KV113_HUMAN,1.72,40,3,2,,1.0233E4,1.2053E4,9.5399E3,1.0939E4,1.1359E4,1.0304E4,1.0249E4,1.1209E4,1.1502E4,1.0838E4,1.0233E4,1.2053E4,9.5399E3,1.0939E4,1.1359E4,1.0304E4,1.0249E4,1.1209E4,1.1502E4,1.0838E4,1.00:1.18:0.93:1.07:1.11:1.01:1.00:1.10:1.12:1.06,1.0233E4,1.2053E4,9.5399E3,1.0939E4,1.1359E4,1.0304E4,1.0249E4,1.1209E4,1.1502E4,1.0838E4,1.0233E4,1.2053E4,9.5399E3,1.0939E4,1.1359E4,1.0304E4,1.0249E4,1.1209E4,1.1502E4,1.0838E4,1.00:1.18:0.93:1.07:1.11:1.01:1.00:1.10:1.12:1.06,12569,Immunoglobulin kappa variable 1-13 OS=Homo sapiens OX=9606 GN=IGKV1-13 PE=3 SV=1
104,126,A0A0A0MS15|HV349_HUMAN,1.68,21,2,1,,1.4056E3,2.0939E3,1.4955E3,1.6765E3,2.3122E3,2.4766E3,2.4242E3,2.2053E3,1.6908E3,2.1866E3,1.4056E3,2.0939E3,1.4955E3,1.6765E3,2.3122E3,2.4766E3,2.4242E3,2.2053E3,1.6908E3,2.1866E3,1.00:1.49:1.06:1.19:1.64:1.76:1.72:1.57:1.20:1.56,1.4056E3,2.0939E3,1.4955E3,1.6765E3,2.3122E3,2.4766E3,2.4242E3,2.2053E3,1.6908E3,2.1866E3,1.4056E3,2.0939E3,1.4955E3,1.6765E3,2.3122E3,2.4766E3,2.4242E3,2.2053E3,1.6908E3,2.1866E3,1.00:1.49:1.06:1.19:1.64:1.76:1.72:1.57:1.20:1.56,13056,Immunoglobulin heavy variable 3-49 OS=Homo sapiens OX=9606 GN=IGHV3-49 PE=3 SV=1
174,310,O15031|PLXB2_HUMAN,1.62,0,1,1,,5.5739E3,5.4583E3,5.0856E3,5.6505E3,6.0331E3,6.0725E3,7.2008E3,7.4402E3,8.3175E3,8.7824E3,5.5739E3,5.4583E3,5.0856E3,5.6505E3,6.0331E3,6.0725E3,7.2008E3,7.4402E3,8.3175E3,8.7824E3,1.00:0.98:0.91:1.01:1.08:1.09:1.29:1.33:1.49:1.58,5.5739E3,5.4583E3,5.0856E3,5.6505E3,6.0331E3,6.0725E3,7.2008E3,7.4402E3,8.3175E3,8.7824E3,5.5739E3,5.4583E3,5.0856E3,5.6505E3,6.0331E3,6.0725E3,7.2008E3,7.4402E3,8.3175E3,8.7824E3,1.00:0.98:0.91:1.01:1.08:1.09:1.29:1.33:1.49:1.58,205126,Plexin-B2 OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=3
