Protein Group,Protein ID,Accession,Significance,Coverage (%),#Peptides,#Unique,PTM,s3_0 Area,s3_075 Area,s3_150 Area,s3_225 Area,s3_3 Area,s3_375 Area,s3_450 Area,s3_525 Area,s3_6 Area,s3_620 Area,s3_0 Area (top-3 peptides),s3_075 Area (top-3 peptides),s3_150 Area (top-3 peptides),s3_225 Area (top-3 peptides),s3_3 Area (top-3 peptides),s3_375 Area (top-3 peptides),s3_450 Area (top-3 peptides),s3_525 Area (top-3 peptides),s3_6 Area (top-3 peptides),s3_620 Area (top-3 peptides),Sample Profile (Ratio),0 Area,075 Area,150 Area,225 Area,3 Area,375 Area,450 Area,525 Area,6 Area,620 Area,0 Area (top-3 peptides),075 Area (top-3 peptides),150 Area (top-3 peptides),225 Area (top-3 peptides),3 Area (top-3 peptides),375 Area (top-3 peptides),450 Area (top-3 peptides),525 Area (top-3 peptides),6 Area (top-3 peptides),620 Area (top-3 peptides),Group Profile (Ratio),Avg. Mass,Description
139,358,Q9BVC5|ASHWN_HUMAN,2.37,4,1,1,,1.8088E4,1.8385E4,2.5991E4,2.4663E4,1.564E4,1.8744E4,3.0948E4,3.2664E4,2.9599E4,2.8183E4,1.8088E4,1.8385E4,2.5991E4,2.4663E4,1.564E4,1.8744E4,3.0948E4,3.2664E4,2.9599E4,2.8183E4,1.00:1.02:1.44:1.36:0.86:1.04:1.71:1.81:1.64:1.56,1.8088E4,1.8385E4,2.5991E4,2.4663E4,1.564E4,1.8744E4,3.0948E4,3.2664E4,2.9599E4,2.8183E4,1.8088E4,1.8385E4,2.5991E4,2.4663E4,1.564E4,1.8744E4,3.0948E4,3.2664E4,2.9599E4,2.8183E4,1.00:1.02:1.44:1.36:0.86:1.04:1.71:1.81:1.64:1.56,25858,Ashwin OS=Homo sapiens OX=9606 GN=C2orf49 PE=1 SV=1
167,339,P21802|FGFR2_HUMAN,2.36,1,1,1,,3.2929E3,4.1478E3,3.5532E3,4.9209E3,3.5487E3,3.3052E3,3.9745E3,3.5142E3,3.5608E3,3.2716E3,3.2929E3,4.1478E3,3.5532E3,4.9209E3,3.5487E3,3.3052E3,3.9745E3,3.5142E3,3.5608E3,3.2716E3,1.00:1.26:1.08:1.49:1.08:1.00:1.21:1.07:1.08:0.99,3.2929E3,4.1478E3,3.5532E3,4.9209E3,3.5487E3,3.3052E3,3.9745E3,3.5142E3,3.5608E3,3.2716E3,3.2929E3,4.1478E3,3.5532E3,4.9209E3,3.5487E3,3.3052E3,3.9745E3,3.5142E3,3.5608E3,3.2716E3,1.00:1.26:1.08:1.49:1.08:1.00:1.21:1.07:1.08:0.99,92025,Fibroblast growth factor receptor 2 OS=Homo sapiens OX=9606 GN=FGFR2 PE=1 SV=1
43,77,A0A0C4DH25|KVD20_HUMAN,2.32,43,5,1,Iodination,7.7412E3,6.5297E3,6.585E3,7.779E3,7.4744E3,5.4634E3,6.9533E3,6.1372E3,6.2484E3,6.3774E3,5.7292E3,4.9121E3,5.4707E3,6.2706E3,6.1601E3,4.3215E3,5.6954E3,4.647E3,4.7054E3,4.8522E3,1.00:0.86:0.95:1.09:1.08:0.75:0.99:0.81:0.82:0.85,7.7412E3,6.5297E3,6.585E3,7.779E3,7.4744E3,5.4634E3,6.9533E3,6.1372E3,6.2484E3,6.3774E3,5.7292E3,4.9121E3,5.4707E3,6.2706E3,6.1601E3,4.3215E3,5.6954E3,4.647E3,4.7054E3,4.8522E3,1.00:0.86:0.95:1.09:1.08:0.75:0.99:0.81:0.82:0.85,12515,Immunoglobulin kappa variable 3D-20 OS=Homo sapiens OX=9606 GN=IGKV3D-20 PE=3 SV=1
136,245,Q5VST9|OBSCN_HUMAN,2.32,0,1,1,,6.1702E3,5.4946E3,5.678E3,6.7783E3,7.3413E3,4.0808E3,7.4828E3,6.843E3,7.8907E3,8.5321E3,6.1702E3,5.4946E3,5.678E3,6.7783E3,7.3413E3,4.0808E3,7.4828E3,6.843E3,7.8907E3,8.5321E3,1.00:0.89:0.92:1.10:1.19:0.66:1.21:1.11:1.28:1.38,6.1702E3,5.4946E3,5.678E3,6.7783E3,7.3413E3,4.0808E3,7.4828E3,6.843E3,7.8907E3,8.5321E3,6.1702E3,5.4946E3,5.678E3,6.7783E3,7.3413E3,4.0808E3,7.4828E3,6.843E3,7.8907E3,8.5321E3,1.00:0.89:0.92:1.10:1.19:0.66:1.21:1.11:1.28:1.38,868496,Obscurin OS=Homo sapiens OX=9606 GN=OBSCN PE=1 SV=3
97,152,P02747|C1QC_HUMAN,2.27,9,2,2,,1.0986E4,1.029E4,9.8001E3,1.0153E4,1.0957E4,1.0824E4,1.1996E4,1.1391E4,1.283E4,1.3442E4,1.0986E4,1.029E4,9.8001E3,1.0153E4,1.0957E4,1.0824E4,1.1996E4,1.1391E4,1.283E4,1.3442E4,1.00:0.94:0.89:0.92:1.00:0.99:1.09:1.04:1.17:1.22,1.0986E4,1.029E4,9.8001E3,1.0153E4,1.0957E4,1.0824E4,1.1996E4,1.1391E4,1.283E4,1.3442E4,1.0986E4,1.029E4,9.8001E3,1.0153E4,1.0957E4,1.0824E4,1.1996E4,1.1391E4,1.283E4,1.3442E4,1.00:0.94:0.89:0.92:1.00:0.99:1.09:1.04:1.17:1.22,25774,Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3
178,1425,Q96G03|PGM2_HUMAN,2.24,1,1,1,Pyro-glu from Q,1.5382E3,9.4234E2,8.1831E2,1.1269E3,1.0779E3,1.7039E3,9.0531E2,9.2043E2,1.1487E3,1.0288E3,1.5382E3,9.4234E2,8.1831E2,1.1269E3,1.0779E3,1.7039E3,9.0531E2,9.2043E2,1.1487E3,1.0288E3,1.00:0.61:0.53:0.73:0.70:1.11:0.59:0.60:0.75:0.67,1.5382E3,9.4234E2,8.1831E2,1.1269E3,1.0779E3,1.7039E3,9.0531E2,9.2043E2,1.1487E3,1.0288E3,1.5382E3,9.4234E2,8.1831E2,1.1269E3,1.0779E3,1.7039E3,9.0531E2,9.2043E2,1.1487E3,1.0288E3,1.00:0.61:0.53:0.73:0.70:1.11:0.59:0.60:0.75:0.67,68283,Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=4
175,466,Q8N5C6|SRBD1_HUMAN,2.22,1,1,1,,1.6797E4,2.2346E4,2.0385E4,1.8542E4,1.3709E4,1.4945E4,2.7837E4,2.7952E4,2.1958E4,2.0351E4,1.6797E4,2.2346E4,2.0385E4,1.8542E4,1.3709E4,1.4945E4,2.7837E4,2.7952E4,2.1958E4,2.0351E4,1.00:1.33:1.21:1.10:0.82:0.89:1.66:1.66:1.31:1.21,1.6797E4,2.2346E4,2.0385E4,1.8542E4,1.3709E4,1.4945E4,2.7837E4,2.7952E4,2.1958E4,2.0351E4,1.6797E4,2.2346E4,2.0385E4,1.8542E4,1.3709E4,1.4945E4,2.7837E4,2.7952E4,2.1958E4,2.0351E4,1.00:1.33:1.21:1.10:0.82:0.89:1.66:1.66:1.31:1.21,111776,S1 RNA-binding domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SRBD1 PE=1 SV=2
174,416,Q14571|ITPR2_HUMAN,2.20,0,1,1,,2.7684E3,2.8191E3,1.7213E3,3.1467E3,3.4878E3,2.889E3,3.2813E3,3.196E3,2.4706E3,2.4607E3,2.7684E3,2.8191E3,1.7213E3,3.1467E3,3.4878E3,2.889E3,3.2813E3,3.196E3,2.4706E3,2.4607E3,1.00:1.02:0.62:1.14:1.26:1.04:1.19:1.15:0.89:0.89,2.7684E3,2.8191E3,1.7213E3,3.1467E3,3.4878E3,2.889E3,3.2813E3,3.196E3,2.4706E3,2.4607E3,2.7684E3,2.8191E3,1.7213E3,3.1467E3,3.4878E3,2.889E3,3.2813E3,3.196E3,2.4706E3,2.4607E3,1.00:1.02:0.62:1.14:1.26:1.04:1.19:1.15:0.89:0.89,308062,Inositol 1 4 5-trisphosphate receptor type 2 OS=Homo sapiens OX=9606 GN=ITPR2 PE=1 SV=2
157,263,P82094|TMF1_HUMAN,2.11,1,1,1,,6.2357E4,8.3611E4,7.2815E4,6.7583E4,6.3047E4,4.5534E4,4.9428E4,4.9707E4,5.0602E4,4.9797E4,6.2357E4,8.3611E4,7.2815E4,6.7583E4,6.3047E4,4.5534E4,4.9428E4,4.9707E4,5.0602E4,4.9797E4,1.00:1.34:1.17:1.08:1.01:0.73:0.79:0.80:0.81:0.80,6.2357E4,8.3611E4,7.2815E4,6.7583E4,6.3047E4,4.5534E4,4.9428E4,4.9707E4,5.0602E4,4.9797E4,6.2357E4,8.3611E4,7.2815E4,6.7583E4,6.3047E4,4.5534E4,4.9428E4,4.9707E4,5.0602E4,4.9797E4,1.00:1.34:1.17:1.08:1.01:0.73:0.79:0.80:0.81:0.80,122842,TATA element modulatory factor OS=Homo sapiens OX=9606 GN=TMF1 PE=1 SV=2
104,122,P01031|CO5_HUMAN,2.11,1,2,2,,4.4349E3,3.832E3,3.6945E3,3.9723E3,4.6551E3,4.3448E3,4.4554E3,4.6477E3,4.9171E3,4.9953E3,4.4349E3,3.832E3,3.6945E3,3.9723E3,4.6551E3,4.3448E3,4.4554E3,4.6477E3,4.9171E3,4.9953E3,1.00:0.86:0.83:0.90:1.05:0.98:1.00:1.05:1.11:1.13,4.4349E3,3.832E3,3.6945E3,3.9723E3,4.6551E3,4.3448E3,4.4554E3,4.6477E3,4.9171E3,4.9953E3,4.4349E3,3.832E3,3.6945E3,3.9723E3,4.6551E3,4.3448E3,4.4554E3,4.6477E3,4.9171E3,4.9953E3,1.00:0.86:0.83:0.90:1.05:0.98:1.00:1.05:1.11:1.13,188304,Complement C5 OS=Homo sapiens OX=9606 GN=C5 PE=1 SV=4
125,205,P46100|ATRX_HUMAN,2.00,0,1,1,,2.7765E3,2.7673E3,3.1042E3,3.408E3,2.8713E3,2.0297E3,1.7661E3,2.2067E3,2.5778E3,2.5265E3,2.7765E3,2.7673E3,3.1042E3,3.408E3,2.8713E3,2.0297E3,1.7661E3,2.2067E3,2.5778E3,2.5265E3,1.00:1.00:1.12:1.23:1.03:0.73:0.64:0.79:0.93:0.91,2.7765E3,2.7673E3,3.1042E3,3.408E3,2.8713E3,2.0297E3,1.7661E3,2.2067E3,2.5778E3,2.5265E3,2.7765E3,2.7673E3,3.1042E3,3.408E3,2.8713E3,2.0297E3,1.7661E3,2.2067E3,2.5778E3,2.5265E3,1.00:1.00:1.12:1.23:1.03:0.73:0.64:0.79:0.93:0.91,282584,Transcriptional regulator ATRX OS=Homo sapiens OX=9606 GN=ATRX PE=1 SV=5
111,202,P51884|LUM_HUMAN,1.99,3,1,1,,2.2271E3,1.5915E3,1.8155E3,1.932E3,2.4393E3,3.0785E3,2.0954E3,2.1788E3,2.488E3,2.0842E3,2.2271E3,1.5915E3,1.8155E3,1.932E3,2.4393E3,3.0785E3,2.0954E3,2.1788E3,2.488E3,2.0842E3,1.00:0.71:0.82:0.87:1.10:1.38:0.94:0.98:1.12:0.94,2.2271E3,1.5915E3,1.8155E3,1.932E3,2.4393E3,3.0785E3,2.0954E3,2.1788E3,2.488E3,2.0842E3,2.2271E3,1.5915E3,1.8155E3,1.932E3,2.4393E3,3.0785E3,2.0954E3,2.1788E3,2.488E3,2.0842E3,1.00:0.71:0.82:0.87:1.10:1.38:0.94:0.98:1.12:0.94,38429,Lumican OS=Homo sapiens OX=9606 GN=LUM PE=1 SV=2
105,153,P36955|PEDF_HUMAN,1.97,2,1,1,,1.7481E3,1.4774E3,1.4409E3,1.2335E3,1.3306E3,1.5285E3,1.2776E3,1.2581E3,1.3155E3,1.2355E3,1.7481E3,1.4774E3,1.4409E3,1.2335E3,1.3306E3,1.5285E3,1.2776E3,1.2581E3,1.3155E3,1.2355E3,1.00:0.85:0.82:0.71:0.76:0.87:0.73:0.72:0.75:0.71,1.7481E3,1.4774E3,1.4409E3,1.2335E3,1.3306E3,1.5285E3,1.2776E3,1.2581E3,1.3155E3,1.2355E3,1.7481E3,1.4774E3,1.4409E3,1.2335E3,1.3306E3,1.5285E3,1.2776E3,1.2581E3,1.3155E3,1.2355E3,1.00:0.85:0.82:0.71:0.76:0.87:0.73:0.72:0.75:0.71,46312,Pigment epithelium-derived factor OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=4
133,269,Q7Z2K8|GRIN1_HUMAN,1.93,1,1,1,,5.3274E3,4.1637E3,4.2582E3,6.6406E3,5.5691E3,6.8037E3,3.9364E3,4.1122E3,3.7651E3,3.8986E3,5.3274E3,4.1637E3,4.2582E3,6.6406E3,5.5691E3,6.8037E3,3.9364E3,4.1122E3,3.7651E3,3.8986E3,1.00:0.78:0.80:1.25:1.05:1.28:0.74:0.77:0.71:0.73,5.3274E3,4.1637E3,4.2582E3,6.6406E3,5.5691E3,6.8037E3,3.9364E3,4.1122E3,3.7651E3,3.8986E3,5.3274E3,4.1637E3,4.2582E3,6.6406E3,5.5691E3,6.8037E3,3.9364E3,4.1122E3,3.7651E3,3.8986E3,1.00:0.78:0.80:1.25:1.05:1.28:0.74:0.77:0.71:0.73,102399,G protein-regulated inducer of neurite outgrowth 1 OS=Homo sapiens OX=9606 GN=GPRIN1 PE=1 SV=2
170,362,P0DOX3|IGD_HUMAN,1.93,3,1,1,Carbamidomethylation,6.0335E3,5.9658E3,5.7302E3,4.5974E3,5.6304E3,3.462E3,6.5478E3,6.3147E3,6.223E3,6.5122E3,6.0335E3,5.9658E3,5.7302E3,4.5974E3,5.6304E3,3.462E3,6.5478E3,6.3147E3,6.223E3,6.5122E3,1.00:0.99:0.95:0.76:0.93:0.57:1.09:1.05:1.03:1.08,6.0335E3,5.9658E3,5.7302E3,4.5974E3,5.6304E3,3.462E3,6.5478E3,6.3147E3,6.223E3,6.5122E3,6.0335E3,5.9658E3,5.7302E3,4.5974E3,5.6304E3,3.462E3,6.5478E3,6.3147E3,6.223E3,6.5122E3,1.00:0.99:0.95:0.76:0.93:0.57:1.09:1.05:1.03:1.08,56224,Immunoglobulin delta heavy chain OS=Homo sapiens OX=9606 PE=1 SV=1
159,301,Q9P1Y6|PHRF1_HUMAN,1.91,0,1,1,,1.8767E3,1.6256E3,1.1523E3,1.7723E3,1.1921E3,1.7798E3,1.3956E3,1.4116E3,1.5722E3,1.5407E3,1.8767E3,1.6256E3,1.1523E3,1.7723E3,1.1921E3,1.7798E3,1.3956E3,1.4116E3,1.5722E3,1.5407E3,1.00:0.87:0.61:0.94:0.64:0.95:0.74:0.75:0.84:0.82,1.8767E3,1.6256E3,1.1523E3,1.7723E3,1.1921E3,1.7798E3,1.3956E3,1.4116E3,1.5722E3,1.5407E3,1.8767E3,1.6256E3,1.1523E3,1.7723E3,1.1921E3,1.7798E3,1.3956E3,1.4116E3,1.5722E3,1.5407E3,1.00:0.87:0.61:0.94:0.64:0.95:0.74:0.75:0.84:0.82,178665,PHD and RING finger domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PHRF1 PE=1 SV=3
188,417,Q7Z3T8|ZFY16_HUMAN,1.90,1,1,1,,8.8667E3,7.4455E3,9.6795E3,9.3089E3,1.1463E4,1.0851E4,1.1833E4,1.0578E4,1.1845E4,1.2333E4,8.8667E3,7.4455E3,9.6795E3,9.3089E3,1.1463E4,1.0851E4,1.1833E4,1.0578E4,1.1845E4,1.2333E4,1.00:0.84:1.09:1.05:1.29:1.22:1.33:1.19:1.34:1.39,8.8667E3,7.4455E3,9.6795E3,9.3089E3,1.1463E4,1.0851E4,1.1833E4,1.0578E4,1.1845E4,1.2333E4,8.8667E3,7.4455E3,9.6795E3,9.3089E3,1.1463E4,1.0851E4,1.1833E4,1.0578E4,1.1845E4,1.2333E4,1.00:0.84:1.09:1.05:1.29:1.22:1.33:1.19:1.34:1.39,168903,Zinc finger FYVE domain-containing protein 16 OS=Homo sapiens OX=9606 GN=ZFYVE16 PE=1 SV=3
162,374,Q15195|PLGA_HUMAN,1.88,8,1,1,,3.9799E3,4.0328E3,3.3788E3,2.8536E3,2.7555E3,2.9593E3,2.9923E3,3.141E3,3.3673E3,3.4029E3,3.9799E3,4.0328E3,3.3788E3,2.8536E3,2.7555E3,2.9593E3,2.9923E3,3.141E3,3.3673E3,3.4029E3,1.00:1.01:0.85:0.72:0.69:0.74:0.75:0.79:0.85:0.86,3.9799E3,4.0328E3,3.3788E3,2.8536E3,2.7555E3,2.9593E3,2.9923E3,3.141E3,3.3673E3,3.4029E3,3.9799E3,4.0328E3,3.3788E3,2.8536E3,2.7555E3,2.9593E3,2.9923E3,3.141E3,3.3673E3,3.4029E3,1.00:1.01:0.85:0.72:0.69:0.74:0.75:0.79:0.85:0.86,10915,Plasminogen-like protein A OS=Homo sapiens OX=9606 GN=PLGLA PE=2 SV=1
15,60,P01834|IGKC_HUMAN,1.84,89,15,1,Carbamidomethylation; Iodination; Di-Iodination,2.0902E5,1.7274E5,1.772E5,1.8139E5,1.6765E5,1.5129E5,1.7353E5,1.5383E5,1.5685E5,1.6454E5,2.0902E5,1.7274E5,1.772E5,1.8139E5,1.6765E5,1.5129E5,1.7353E5,1.5383E5,1.5685E5,1.6454E5,1.00:0.83:0.85:0.87:0.80:0.72:0.83:0.74:0.75:0.79,2.0902E5,1.7274E5,1.772E5,1.8139E5,1.6765E5,1.5129E5,1.7353E5,1.5383E5,1.5685E5,1.6454E5,2.0902E5,1.7274E5,1.772E5,1.8139E5,1.6765E5,1.5129E5,1.7353E5,1.5383E5,1.5685E5,1.6454E5,1.00:0.83:0.85:0.87:0.80:0.72:0.83:0.74:0.75:0.79,11765,Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2
131,197,Q13428|TCOF_HUMAN,1.81,1,1,1,,6.1802E3,5.8474E3,7.5245E3,7.4603E3,8.4886E3,9.4857E3,8.6726E3,8.6521E3,9.1152E3,9.6756E3,6.1802E3,5.8474E3,7.5245E3,7.4603E3,8.4886E3,9.4857E3,8.6726E3,8.6521E3,9.1152E3,9.6756E3,1.00:0.95:1.22:1.21:1.37:1.53:1.40:1.40:1.47:1.57,6.1802E3,5.8474E3,7.5245E3,7.4603E3,8.4886E3,9.4857E3,8.6726E3,8.6521E3,9.1152E3,9.6756E3,6.1802E3,5.8474E3,7.5245E3,7.4603E3,8.4886E3,9.4857E3,8.6726E3,8.6521E3,9.1152E3,9.6756E3,1.00:0.95:1.22:1.21:1.37:1.53:1.40:1.40:1.47:1.57,152105,Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=3
98,134,A0A0J9YVY3|HV741_HUMAN,1.78,20,2,1,Carbamidomethylation; Pyro-glu from Q,2.4225E3,1.6089E3,1.3714E3,2.3924E3,2.0695E3,2.4976E3,1.8964E3,1.8387E3,1.9876E3,1.928E3,2.4225E3,1.6089E3,1.3714E3,2.3924E3,2.0695E3,2.4976E3,1.8964E3,1.8387E3,1.9876E3,1.928E3,1.00:0.66:0.57:0.99:0.85:1.03:0.78:0.76:0.82:0.80,2.4225E3,1.6089E3,1.3714E3,2.3924E3,2.0695E3,2.4976E3,1.8964E3,1.8387E3,1.9876E3,1.928E3,2.4225E3,1.6089E3,1.3714E3,2.3924E3,2.0695E3,2.4976E3,1.8964E3,1.8387E3,1.9876E3,1.928E3,1.00:0.66:0.57:0.99:0.85:1.03:0.78:0.76:0.82:0.80,12849,Immunoglobulin heavy variable 7-4-1 OS=Homo sapiens OX=9606 GN=IGHV7-4-1 PE=3 SV=1
123,231,P05156|CFAI_HUMAN,1.67,2,1,1,,1.6702E3,1.0926E3,1.0291E3,1.2971E3,1.1878E3,1.506E3,9.4606E2,1.06E3,1.3194E3,1.422E3,1.6702E3,1.0926E3,1.0291E3,1.2971E3,1.1878E3,1.506E3,9.4606E2,1.06E3,1.3194E3,1.422E3,1.00:0.65:0.62:0.78:0.71:0.90:0.57:0.63:0.79:0.85,1.6702E3,1.0926E3,1.0291E3,1.2971E3,1.1878E3,1.506E3,9.4606E2,1.06E3,1.3194E3,1.422E3,1.6702E3,1.0926E3,1.0291E3,1.2971E3,1.1878E3,1.506E3,9.4606E2,1.06E3,1.3194E3,1.422E3,1.00:0.65:0.62:0.78:0.71:0.90:0.57:0.63:0.79:0.85,65750,Complement factor I OS=Homo sapiens OX=9606 GN=CFI PE=1 SV=2
191,486,Q9UPP2|IQEC3_HUMAN,1.64,1,1,1,,3.8248E3,2.4748E3,2.7769E3,3.182E3,2.8508E3,4.3102E3,3.4389E3,2.8822E3,3.1466E3,3.1315E3,3.8248E3,2.4748E3,2.7769E3,3.182E3,2.8508E3,4.3102E3,3.4389E3,2.8822E3,3.1466E3,3.1315E3,1.00:0.65:0.73:0.83:0.75:1.13:0.90:0.75:0.82:0.82,3.8248E3,2.4748E3,2.7769E3,3.182E3,2.8508E3,4.3102E3,3.4389E3,2.8822E3,3.1466E3,3.1315E3,3.8248E3,2.4748E3,2.7769E3,3.182E3,2.8508E3,4.3102E3,3.4389E3,2.8822E3,3.1466E3,3.1315E3,1.00:0.65:0.73:0.83:0.75:1.13:0.90:0.75:0.82:0.82,127621,IQ motif and SEC7 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=IQSEC3 PE=2 SV=3
23,18,P0DOX6|IGM_HUMAN,1.64,33,19,1,Carbamidomethylation; Pyro-glu from Q; Iodination; Di-Iodination,6.183E3,4.626E3,4.0461E3,5.8435E3,6.1663E3,7.0135E3,4.475E3,4.595E3,5.4948E3,5.6156E3,6.183E3,4.626E3,4.0461E3,5.8435E3,6.1663E3,7.0135E3,4.475E3,4.595E3,5.4948E3,5.6156E3,1.00:0.75:0.65:0.95:1.00:1.13:0.72:0.74:0.89:0.91,6.183E3,4.626E3,4.0461E3,5.8435E3,6.1663E3,7.0135E3,4.475E3,4.595E3,5.4948E3,5.6156E3,6.183E3,4.626E3,4.0461E3,5.8435E3,6.1663E3,7.0135E3,4.475E3,4.595E3,5.4948E3,5.6156E3,1.00:0.75:0.65:0.95:1.00:1.13:0.72:0.74:0.89:0.91,63486,Immunoglobulin mu heavy chain OS=Homo sapiens OX=9606 PE=1 SV=2
91,115,A0A0A0MS15|HV349_HUMAN,1.63,27,3,1,,2.6808E3,1.9299E3,1.6072E3,2.506E3,2.1051E3,2.7258E3,1.9E3,1.5922E3,1.5704E3,1.7645E3,2.6808E3,1.9299E3,1.6072E3,2.506E3,2.1051E3,2.7258E3,1.9E3,1.5922E3,1.5704E3,1.7645E3,1.00:0.72:0.60:0.93:0.79:1.02:0.71:0.59:0.59:0.66,2.6808E3,1.9299E3,1.6072E3,2.506E3,2.1051E3,2.7258E3,1.9E3,1.5922E3,1.5704E3,1.7645E3,2.6808E3,1.9299E3,1.6072E3,2.506E3,2.1051E3,2.7258E3,1.9E3,1.5922E3,1.5704E3,1.7645E3,1.00:0.72:0.60:0.93:0.79:1.02:0.71:0.59:0.59:0.66,13056,Immunoglobulin heavy variable 3-49 OS=Homo sapiens OX=9606 GN=IGHV3-49 PE=3 SV=1
156,501,Q13733|AT1A4_HUMAN,1.62,1,1,1,,2.7023E3,2.0095E3,1.6671E3,2.6689E3,2.4321E3,2.0275E3,1.5536E3,1.6116E3,1.7347E3,1.7134E3,2.7023E3,2.0095E3,1.6671E3,2.6689E3,2.4321E3,2.0275E3,1.5536E3,1.6116E3,1.7347E3,1.7134E3,1.00:0.74:0.62:0.99:0.90:0.75:0.57:0.60:0.64:0.63,2.7023E3,2.0095E3,1.6671E3,2.6689E3,2.4321E3,2.0275E3,1.5536E3,1.6116E3,1.7347E3,1.7134E3,2.7023E3,2.0095E3,1.6671E3,2.6689E3,2.4321E3,2.0275E3,1.5536E3,1.6116E3,1.7347E3,1.7134E3,1.00:0.74:0.62:0.99:0.90:0.75:0.57:0.60:0.64:0.63,114166,Sodium/potassium-transporting ATPase subunit alpha-4 OS=Homo sapiens OX=9606 GN=ATP1A4 PE=1 SV=3
99,217,P0DOX4|IGE_HUMAN,1.61,2,1,1,Pyro-glu from Q,5.2566E3,4.1774E3,4.7679E3,6.2231E3,5.6532E3,5.3397E3,4.3602E3,3.9373E3,4.9383E3,5.749E3,5.2566E3,4.1774E3,4.7679E3,6.2231E3,5.6532E3,5.3397E3,4.3602E3,3.9373E3,4.9383E3,5.749E3,1.00:0.79:0.91:1.18:1.08:1.02:0.83:0.75:0.94:1.09,5.2566E3,4.1774E3,4.7679E3,6.2231E3,5.6532E3,5.3397E3,4.3602E3,3.9373E3,4.9383E3,5.749E3,5.2566E3,4.1774E3,4.7679E3,6.2231E3,5.6532E3,5.3397E3,4.3602E3,3.9373E3,4.9383E3,5.749E3,1.00:0.79:0.91:1.18:1.08:1.02:0.83:0.75:0.94:1.09,60323,Immunoglobulin epsilon heavy chain OS=Homo sapiens OX=9606 PE=1 SV=1
134,287,Q86YR7|MF2L2_HUMAN,1.60,1,1,1,,1.161E4,1.4698E4,1.3368E4,1.2379E4,1.1438E4,1.1872E4,1.2676E4,8.4712E3,1.3735E4,1.3259E4,1.161E4,1.4698E4,1.3368E4,1.2379E4,1.1438E4,1.1872E4,1.2676E4,8.4712E3,1.3735E4,1.3259E4,1.00:1.27:1.15:1.07:0.99:1.02:1.09:0.73:1.18:1.14,1.161E4,1.4698E4,1.3368E4,1.2379E4,1.1438E4,1.1872E4,1.2676E4,8.4712E3,1.3735E4,1.3259E4,1.161E4,1.4698E4,1.3368E4,1.2379E4,1.1438E4,1.1872E4,1.2676E4,8.4712E3,1.3735E4,1.3259E4,1.00:1.27:1.15:1.07:0.99:1.02:1.09:0.73:1.18:1.14,126993,Probable guanine nucleotide exchange factor MCF2L2 OS=Homo sapiens OX=9606 GN=MCF2L2 PE=2 SV=3
51,61,P02042|HBD_HUMAN,1.50,48,8,1,Iodination; Di-Iodination,1.6569E3,1.0614E3,1.2812E3,1.4842E3,1.462E3,1.4105E3,1.4152E3,9.8018E2,1.387E3,1.3899E3,1.6569E3,1.0614E3,1.2812E3,1.4842E3,1.462E3,1.4105E3,1.4152E3,9.8018E2,1.387E3,1.3899E3,1.00:0.64:0.77:0.90:0.88:0.85:0.85:0.59:0.84:0.84,1.6569E3,1.0614E3,1.2812E3,1.4842E3,1.462E3,1.4105E3,1.4152E3,9.8018E2,1.387E3,1.3899E3,1.6569E3,1.0614E3,1.2812E3,1.4842E3,1.462E3,1.4105E3,1.4152E3,9.8018E2,1.387E3,1.3899E3,1.00:0.64:0.77:0.90:0.88:0.85:0.85:0.59:0.84:0.84,16055,Hemoglobin subunit delta OS=Homo sapiens OX=9606 GN=HBD PE=1 SV=2
138,333,Q8IZT6|ASPM_HUMAN,1.45,0,1,1,Carbamidomethylation,6.7876E3,9.3666E3,1.0337E4,7.5101E3,7.0313E3,6.3109E3,9.8932E3,9.0664E3,7.855E3,8.7127E3,6.7876E3,9.3666E3,1.0337E4,7.5101E3,7.0313E3,6.3109E3,9.8932E3,9.0664E3,7.855E3,8.7127E3,1.00:1.38:1.52:1.11:1.04:0.93:1.46:1.34:1.16:1.28,6.7876E3,9.3666E3,1.0337E4,7.5101E3,7.0313E3,6.3109E3,9.8932E3,9.0664E3,7.855E3,8.7127E3,6.7876E3,9.3666E3,1.0337E4,7.5101E3,7.0313E3,6.3109E3,9.8932E3,9.0664E3,7.855E3,8.7127E3,1.00:1.38:1.52:1.11:1.04:0.93:1.46:1.34:1.16:1.28,409801,Abnormal spindle-like microcephaly-associated protein OS=Homo sapiens OX=9606 GN=ASPM PE=1 SV=2
